c_text,hatespeech
"@tobi_totts @stefan1531 @Hans456789 @Karl_Lauterbach Aber sicher ist doch, Wenn er Impfschaden da ist, dann wollen sie aber Hilfe ? nein das wollen sie nicht, weil sie wollten es ja probieren gelle https://t.co/bcY0a29S97 Sie wollen das Russische Roulette mit den Folgen.",0
"@ABaerbock Bei aller Sympathie, einen ""Bildungsausfall"" zu attestieren ist eine nur schwer verzeihbare und völlig haltlose Ohrfeige für die Lehrkräfte, Schülerinnen und Schüler sowie deren Eltern, die in den letzten 15 Monaten Unfassbares geleistet haben.",0
@FX_Tomis @Markus_Soeder Armer kleiner Waldgermane,0
"@WagenMehr @T_Emmert @leipzig04349 @Karl_Lauterbach Das ist nun wirklich naiv. Natürlich wird der ""Verein"" Querdenken nicht zum Umsturz aufrufen, weil es ihn dann postwendend nicht mehr geben wird. Aber die Anhänger - auch die Rädelsführer - tun es immer wieder. Und handeln auch danach. Siehe Angriff auf Reichstag.",0
"Ich weiß nicht, wen das hier alles betrifft, aber bitte informiert euch nicht bei Accounts, die Israel in Anführungszeichen schreiben oder Inhalte teilen, in denen das getan wird oder wo das Existenzrecht des Staates Israel mehr oder weniger direkt in Frage gestellt wird.",0
"@marcfriedrich7 @c_drosten @Karl_Lauterbach Sie haben es sogar belegt. In den Naturwissenschaften gibt es keine 100%igen Beweise, sondern immer einen Haufen von Belegen.
Wissenschaft ist nicht so Ihre Stärke.",0
"@Laforce_61 @WagenMehr @Karl_Lauterbach 2/2
Kundgebung bekannter Reichsbürger abseits der QD-Demo und fragwürdigerweise INNERHALB (siehe Bild) der Bannmeile. Besser kann der Spiegel hier gar nicht die damals falsche Berichterstattung zum Reichstagssturm belegen.",0
"@VeryFreshDrafts @MartinSebas8 @watwillse @ZentralratJuden @ulfposh Wenn dir der grips gehlt, um geopolitik zu verstehen ist es nicht meine aufgabe, dich aufzuklären.",0
@airjibeer @empoere_dich @Spitfireeeee_v @davidbest95 @greenpeace_de Dein Kommentar bestätigt nur meine Antwort. Ich steige übrigens jeden Tag auf mein Fahrrad... Man muss keine Menschen gefährden um für den Umweltschutz zu sein...,0
"@aegidius Habe gestern anfänglich die Debatte live verfolgt. Wie die AfD sich da wieder präsentiert hat war typisch: destruktiv, asozial und bewusst gesundheitsgefährdend für alle Anwesenden. 
Wird Zeit, dass dieser Mob, der nichts als boshafte Propaganda verbreitet, entsorgt wird.",1
"@juliusboemmes @totul69 Wie kann man nur sowas retweeten, @totul69. „Verrückte“ gibt’s überall. Man denke nur an Merkel, Spahn, Lauterbach &amp; Co.",0
"@reitschuster Hatte mich eben mit der Artzhelferin unterhalten,Sie meinte das ihr Kind heute Sportfest hat bei uns in RLP, die Kinder müssen beim Sportfest draußen im Freien Maske tragen,u.das bei zu erwartenden 34 Grad Hitze heute,es ist wirklich eine Kinder und Menschenquälerrei was los ist. https://t.co/Ffu2LEhXjl",0
@Xrxtn @Ostwestfale60 @Alice_Weidel @UweJunge Dummheit hat keine Rasse und muss auch so wenig toleriert oder akzeptiert werden lol,0
"#Bundesnotbremse tangiert mich peripher, da ich sowieso 22/7 mit dem Arsch zu Hause hocke.
Jedoch hasse ich Bevormundungen jeglicher Art.
DAS ist die größte Bevormundung, die ich jemals erlebt habe.",0
@Xrxtn @Alice_Weidel @UweJunge Über so viel Schwachsinn kann man sich gar nicht ärgern. Sie kommen ohne Feindbild auch nicht wirklich gut durchs Leben oder? 🏳️‍🌈🏳️‍🌈🏳️‍🌈 https://t.co/Czeq4jPnx3,0
"@Xrxtn @philopolist @Alice_Weidel @UweJunge Du bist offensichtlich echt dumm wie Schei*e. Aber gut, du stellst es ja gerne auf Twitter zur Schau deshalb wird es schon deine Absicht sein, der Welt zu zeigen, dass es einfach hoffnungslose Fälle gibt, die sich nicht ""beheben"" lassen. Geh nach Polen, keiner braucht dich in D!",0
"@IckeDank @kampsabine Ja ich bin mir sicher, die 58 Kinder die letzte Woche gestorben sind waren die allergrößte Gefahr für Israel. Da kann man schonmal Phosphorgranaten draufschmeißen.

https://t.co/wMjJGMd5oi",0
@sunstar1606 @Laika66753508 @TigerTi34013939 @reitschuster Du bist zu ungebildet und infantil für gute Gespräche.,0
"Thorsten Schulte demaskiert von Super Ansar - Ganz Deutschland kennt nun sein wahres Gesicht! https://t.co/4XepeHMoRH via @YouTube 
#ThorstenSchulte #Ansarberlin #Querdenker @AnsarBerlin",0
@sursulapitschi4 @Crosshead16 @SteffenSchlager @Karl_Lauterbach Aaah die Langzeittoten,0
@Moominsusi @Karl_Lauterbach @BILD Wow. 🤦‍♂️,0
"Ich vermute wenn ich einen Querdenker erschieße dann bin ich genauso dumm wie ein Querdenker, weil es immer noch die Aufgabe von der Polizei ist aber ich habe das Recht meinen Hass gegenüber Querdenker zu veröffentlichen.",1
"@FrogmasterL @blueberryartis2 @unkle_zam @welt Weil es ein installierter Merkel Mann ist, kann das der Grund sein? 
Aufwachen junger Mann",0
"@EskenSaskia Trau keiner Partei die Harz 4 und  Inzidenzwertgrenze größer 50
zugestimmt hat.

Vorschlag: 50 , 30 ,10 

#NoCovid  und endlich 2 Wochen alles zu !

Wollt ihr uns den Tod verkaufen,ihr da auf eurem hohen Ross  ?

Pfui 

Eine SPD die den Arbeitgebern in Hintern kriecht kann weg.",0
"@Gewaltpeter @davidbest95 @greenpeace_de Macht das denn irgendeinen Unterschied?!?!?! Unfassbar, dieses gegeneinander aufrechnen. Und schlimmer als VW sind wohl andere Unternehmen, mit anderem politischen Hintergrund, die bei der EM Sponsoren",0
"@Team_ReaIity @Karl_Lauterbach @maithi_nk Realität und Freiheit sind hohe Ideale. Schade, dass sie durch großmäulige Ignoranten wie Sie @Team_ReaIity mißbraucht werden.",0
"Dies zu verschweigen zeigt sehr deutlich wie die #HaltDieFresseBild am Boden angekommen ist. 
Die hässliche Fratze die wir schon von den Querdenken kennen.. hetzen und Lügen um von den geistig flachen Geld sammeln zu können.
#HaltDieFresseSpringerPresse 
Schämt euch! https://t.co/pAE9wGGfc9",1
"@TypeMiese @kriemhildarnol1 @NieurInge @vito_030 @MM04352 @AfD @Die_Gruenen @KubitschekZ @fdp @dieLinke Du bist echt ne Lachnummer 
Ich wiederlege deine ""Schießsbefehl"" Lüge
Und deine einzige Antwort ist "" Ja,ja Lügenpresse""
Und schwurbelst was von Putin 
Du bist das beste Anschauungobjekt,wie dumm und ungebildet es in Deutschland abgeht 
Da fällt mir nichts mehr zu ein",0
"@marypoppins_77 Jetzt kommt ja die Bundesnotbremse. 🤡 

Das Versagen der Politik ist völlig unfassbar. Ich hätte das niemals für möglich gehalten. Niemals. Kein einziger Spitzenpolitiker in diesem Land taugt was. Nicht einer. Alles Blender und Nichtsnutze. UNFASSBAR",1
@ResiLucetti Das erschreckende für mich ist: Sonst wenn Cops irgendwo mal ausgetrickst werden (also noch nichtmal auf die Fresse bekommen) kommen die nächstes mal mit 10fachen Kräften. Bei den selbsternannten Querdenker*innen irgendwie nicht...oder bekomm ich das nur nicht mit?,0
Lusche Laschet ist ganz alleine schuld am Niedergang der CDU. Nur um sich gebauchpinselt zu fühlen opfert er die Führung in Deutschland. Was für ein mieser Charakter!,0
"@siegfried_mayer @MarcusErectus31 @Alice_Weidel @UweJunge Wenn Politiker wie Bernd Lucke (AfD) über ausländische Arbeitslose sprechen, und sie als „Bodensatz unserer Gesellschaft“ bezeichnen.
Opferrolle mal wieder on fleek.",0
@Nora_Helene1 @reitschuster Sind Sie wirklich so.....oder wollen Sie mich nur verarschen?,0
"@MarcoBuschmann Wobei man schon fragen darf, ob die direkte Ansprache als 'afdp Spinner' nicht justiziable Grenzen überschreitet.

Und ich hab auch keine Lust sowas mit meinen Gebühren zu bezahlen um ehrlich zu sein.",0
"Ich kleiner Winz-Account kann ja zum Glück noch etwas sagen über Querdenker, Schwurbler und andere Pandemieleugner, ohne dass sie mir die TL vollrotzen. Ich kann sagen dass das Lack-Saufende Vollidioten sind denen man mal so richtig ins Gehirn gemulcht hat. Passiert nix. Geil",1
"@CoronaAusschuss Es ist eine Schande was hier passiert, jetzt regiert Merkel bis ins Wohnzimmer, diese Person ist ein Satan und Monster, mich gruselt es vor dieser Person, das ist kriminell",0
"@SandraCoppola @DemokratDer @manuelak62 Das Handsymbol zeigt doch ,ich trau mich es ja gar nicht in den Mund zu nehmen, „Arschloch“",0
"@ConnyR0mer @Hallodri10 @sschyvonne @AndySpirig @Karl_Lauterbach Ja, und je nach Variante können Werte von 35 eine Ansteckungsgefahr bedeuten oder eben nicht. Bei Alpha und Delta reicht halt schon weniger Virus als beim Wildtyp. Daher ist ein hoher CT-Wert beim Wildtyp wenig bedenklich bei Alpha oder Delta aber schon eher.",0
"@FFF_Frankfurt Mal wieder krasse Kommentare hier. Die bürgerliche Mitte steckt teilweise so tief im Arsch der Polizei, dass sie ganz braun wieder rauskommt💩",1
"@RalfLudwigQuer1 Wenn Dich das erschüttert solltest Du mal auf eine Querdenker Demo gehen, wenn irgendwelche Asoziale Querdenker auf Polizisten einprügeln oder Herr Haintz auf Frauen losgeht. Ganz starker Typ.",0
@Giftzwergin22 @SteffenSchlager @Karl_Lauterbach Armes Kind mit solchen Eltern!,0
"@Joramsim @JohannesNormann @Gooney75 @moerv_vom_doerf @SerapGueler @AfD Du weißt, dass @Alice_Weidel homosexuell ist und sogar mit einer Migrantin zusammen lebt? Du bist einfach solch ein Kind. 🤡",0
"@Pattikoppter Das trifft vielleicht für die Wähler der AFD zu, aber nicht für deren Führungspersonal.",0
"@DanielOehlmann @Hoellenaufsicht @diestollizei Eine Woche harter  Lockdown drückt die Zahlen so stark wie vier Wochen Dillidalli. Kann man sich überlegen, ob man monatelang so weitermacht und Menschenleben opfert, bis Herdenimmunität besteht. Oder einfach mal zwei, drei Wochen weitgehend herunterfährt.",0
"@FX_Tomis @ttopmok @Markus_Soeder Bullshit. bzgl. Wald
https://t.co/p56BAUWGKX
https://t.co/k6fLFSPEI7",0
@Jr6en1 @Karl_Lauterbach Welch eine hirnlose dumme Antwort von Ihnen!!!,0
"@detla7 @linnartz11 @HToenne @MalteKaufmann Nö, den Begriff geistert immer mal wieder rum. Kannst du mir das in eigenen verständlichen Worten sagen?
Bitte keine Links.",0
"@andi_eberle @NicoJakob3 @tagesschau Laschet ist wie er ist, aber grundehrlich. Söder ist ein Schaumschläger",0
"Sehr ihr @fcunion, so wird das gemacht.
Respekt geht raus nach Bochum! https://t.co/vfrrKqxa2t",0
@SawsanChebli Finde ich auch. Die antisemitischen Ausschreitungen ihrer Glaubensbrüder und Glaubensschwestern sollte man auch ganz schnell vergessen und diesen friedfertigen Muslimen vergeben. Stimmt doch ??? https://t.co/zRn8ibXHRt,0
"Jedoch bezeichnend, wenn es in den Nachrichten um Drohungen und Gewalt gegen Politiker geht, daß ausgerechnet die #AfD ausgespart wird! Stattdessen stelle ich mit einiger Erschütterung fest, daß man jetzt auch noch Personenschutz für diese Unperson finanzieren muß?!",0
@chriss_12__ @HalleVerkehrt Sie lehnen sich hier mit ihrer Meinung aber ganz schön weit aus dem Fenster!  Das Maaßen antisemitische Inhalte geteilt hat lässt such ja nachprüfen! #Neubauer kann man arrogant finden. Klima ist nunmal ihr Thema. Da hat sich mittlerweile einfach das Fachwissen Und #Laschet nicht,0
"@DanielC_BILDde @lachdochmal @ArminLaschet Ich finde Laschet nicht ""schwach"". er  bleibt höflich, selbst wenn eine hysteterische 5jährige göre völlig frei dreht  weil man ihr nicht sofort ein eis kauft wenn sie nur laut genug kreischt.",0
"@Volker10367303 @Matthia97716296 @Piet55559186 @passschaerfe6 @DieterCronenbe1 @Beatrix_vStorch Die aktuelle Regierung hat es geschafft, dass wir jetzt bis 70 arbeiten, Prognose 43% vom Nettolohn. Spanier testen mit deutschem Geld die 4-Tage-Woche. Aber wählt sie einfach weiter. Ihr wollt es ja nicht wissen.",0
@DrKissler Wo ist denn in Deutschland ne Klimakrise?,0
@HumptyD38135577 @georgrestle Du bist niemand.,0
"@reitschuster Klassisches Leerdenker-PR-Muster: Da und da ist alles besser. Der Realitätscheck sagt dann am Ende doch was anderes. Viel Spaß mit den hohen Inzidenzen in Moskau. Aber das darf man ja seinem Zahl-Klientel nicht verraten, wenn sie es raus finden, nimmt man das nächste Land.",0
"@sunstar1606 @MartinaWeiss48 @Laika66753508 @reitschuster Ihr Profilbild mit denen die die Angst verbreitet haben wäre passender, dann gäbe es auch weniger Profiteure. #Intensivbetten",0
@bernhard_ulrich @georgrestle @wanderwitz Wer hat denn Verständnis für AfD-Wähler?,0
"Scheuer und sein Ministerium sind nicht nur eines der größten Unfallrisiken, sondern ein korrupter S..Haufen, der mitsamt dem BMWi  Deutschlands Zukunft mit Vehemenz kaputt macht. Unfähigkeit pur, Korruption pur, Ignoranz und Dummheit in Perfektion.",1
"@c_drosten Das behaupten Sie jetzt seit 1 Jahr. 

Die Realität zeigt, dass Infektionszahlen in ganz Europa 🇪🇺 im Sommerhalbjahr sinken. Grund ist die erhöhte UV-Strahlung. https://t.co/BvsWRdMdaq",0
"@singh_immatics Ein Land voller Nazis, Rassisten etc...ihr könnt mich alle am Arsch lecken!! Bevor Vollidioten mich in eine bescheuerte Schublade ablegen...jedesmal wenn ich Deutschland verlasse, bin ich automatisch selber Ausländer! Die Dummen merken nicht, dass Sie instrumentalisiert werden.",0
"Entweder ist das nur verdammt schlecht kommuniziert oder #Laschet  will doch in NRW bleiben.
Niemand will einen ""Staat, der alles regelt"" - eine Entfesselung der Wirtschaft ist aber nun wirklich kein Zukunftsmodell! So einen Satz hätten #Merz und #Lindner auch hinbekommen. https://t.co/dmjCYjOxlQ",0
"@LibertyLucas26 Die deutschen sind einfach das dümmste Volk auf dem Globus! Wir ackern,zahlen und der Rest der Welt hält die Hand auf! Und denkt daran, wenn ihr dagegen sprecht, seid ihr Rechte, Nazis, usw.!  Jeder hat nur Angst davor, so hingestellt zu werden! Lieber zahlen!",1
"@Dalia54807144 @hiitsmeltem Du checkst auch nicht was abgeht oder, Meltem ist die mit der beschissen Einstellung

Sie Missgendert Leute absichtlich, ist nicht so geil

Rassismus ist auch nicht geil ja, aber weil sie scheiß transphoben Müll raushaut wird niemand anfangen alle Türk*innen zu hassen",1
"3/3:  Meine Kritiker b. d. #Gruenen , #fridaysforfurture   u. im öffentlich-rechtlichen Fernsehen fordere ich auf, sich so klar zum Recht #Israel|s auf Selbstverteidigung zu bekennen, wie ich es tue. Dazu gehört insbes. d. scharfe Abgrenzung von d. antisemitischen BDS-Bewegung.",0
Das war vorprogrammiert! @PolizeiBerlin_E  Diese Menschenmassen bekommt man nicht in den Griff!! Versagen auf ganzer Linie. Den Demozug mit 1000den Teilnehmern zu stoppen? Was für eine Strategie! b0105,0
"@Hoellenaufsicht @CoronaKrieger20 @Alice_Weidel @UweJunge ...oder hier ein Transsexueller AfD Politiker:
https://t.co/jagSezbztO",0
"@Kawa_EU @MartinSebas8 @watwillse @ZentralratJuden @ulfposh Schauen Sie sich auch mal hier die Zahlen in NRW an, wo genau nochmal nach Migranten sortiert wurde.

https://t.co/3SlSH3XmJh",0
"@NormalP36820428 @Lisa_Marychen Nur als Tipp am Rande. Diese Querdenker wollen sich ja nicht impfen lassen weil Chip von Bill Gates drin ist. 

Und das durch den mRNA Impfstoff das Immunsystem zerstört wird ... oder andere komische lustige Dinge wie Bein fällt ab und so. 

Denken Sie mal nach",0
@HToenne @karlheinz_e @MalteKaufmann hoffentlich wissen das die afd-ler auch.,0
"@AnneFabri1 @DrStrompen @ZentralratJuden Machst du das dann mit allen Faschist:innen oder nur mit denen, die aussehen als könnten sie keinen deutschen Pass haben? (Spoiler: Viele sind hier geboren und damit auch Deutsche)",0
"@Laforce_61 @T_Emmert @leipzig04349 @Karl_Lauterbach Na ja, die FDP macht was sie immer macht - sie laviert sich so durch und versucht politisch Kapital draus zu schlagen. Echte Opposition in dieser Frage ist das nicht.",0
@SabineBr3 @stefan1531 @Hans456789 @Karl_Lauterbach Schütz ja auch nicht vor Viren. Das steht ja auch so in der Studie und ist der aktuelle Stand der Wissenschaft. Es verhindert aber selber Viren zu übertragen. Das ist auch Fakt.,0
"@KlerikerDer @dutschman @ABaerbock Wenn man dieser Meinung ist, dann ist es vollkommen zynisch, sich einer Transformation mit aller Gewalt entgegen zu stellen.

Genau deshalb sind die Grünen so gefährlich.",0
"@Rembrandt1405 @davidbest95 @greenpeace_de #Greenpeace entwickelt sich zu einer Gruppe von Ökotaliban, die zur Durchsetzung ihrer Ziele auch über Leichen geht.",1
@Karl_Lauterbach Und B1617 ist schon auf dem Weg und keinen Politiker in Deutschland interessiert es. 4. Welle mit B1617 dann. #fangtendlichan #harterLockdownJetzt #SchulenKitasBürosZu #LebenRetten,0
"@MMittermeier Mich irritiert, dass jemand die Corrupte Union oder die gelben Marktjünger als ernsthafte Wahl-Option aufführt 🤔",0
"@Alice_Weidel Meine Tochter (3) wird keine Gletscher mehr sehen, dafür völlig verrückte Klimaextreme, nur damit die Generation ihres Vaters schön billig Brumm Brumm machen kann....ach halt, in euren populistisch vernebelten Köpfen gibt es gar keinen Klimawandel 🤨",0
"@str01ner @Alice_Weidel @Karl_Lauterbach @helgelindh Warum? Hier mit dem Finger immer wieder auf die afd zu zeigen wegen ""Demo Querdenker""aber selber mit den Linken, Black lives matter Demo mit laufen,ist doch sehr heucherlich.Und wo wurde bei den Querde.. antisemitische Äusserungen gerufen oder gezeigt? Kann nur ich habe nichts gs",0
"@vancaedin @georgrestle und/oder ""Querdenker"" hinzustellen besteht aber ein Unterschied. Ich glaube einige haben sich da auch dümmlich Naiv &amp; blauäugig in etwas hineinziehen lassen ohne die angebrachte Vorsicht walten zu lassen. Der Ausnahmezustand begünstigt so etwas vllt auch.

Liefers ist hingegen",1
@watwillse @ZentralratJuden @ulfposh wie damals aus Österreich?,0
"@AZeckenbiss Ich finde die beiden Aufschrift auf beiden Plakaten unglaublich selbstironisch 🤣 Zum einen glaube ich alle großen Dichter und Denker würden euch für den Gender * den🖕 zeugen. Und bei dem anderen  darf anscheinend Propaganda draufstehen, nur halb keine rechte😂 #1Mai #fckantifa",0
"@BILD_Politik @wolfi232 Und ich als #AfD lerin muss diese linksgrüne Scheiße im #OERR mitbezahlen um mich dann von den Propagandisten der #ARD und #ZDF als rechtsextrem betiteln zu lassen.. da könnte man schon extreme Hitzewallungen bekommen, 
sorry für die Ausdrücke.. aber manchmal kriegt man zuviel",1
